X,Y,SITE_CODE,SITE_TITLE,SHORT_NAME,SITE_COMMO,SITE_TYPE_,SITE_SUB_T,SITE_STAGE,TARGET_COM,COMMODITY_,PROJ_CODE,PROJ_TITLE,WEB_LINK,EXTRACT_DA,Ag_SITES,Au_SITES,Bi_SITES,Co_SITES,Cu_SITES,Dmd_SITES,Fe_SITES,Gr_SITES,Li_SITES,Mn_SITES,Nb_SITES,Ni_SITES,Pb_SITES,PGE_SITES,Ptsh_SITES,REE_SITES,Sn_SITES,Ta_SITES,V_SITES,W_SITES,Zn_SITES
117.254107425081,-23.4515363707188,S0017685,Ashburton Downs / Devenish (08),Ashburton Downs / Devenish,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J02534,Historic Copper - Lead - Zinc,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0017685,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
117.254107425081,-23.4515363707188,S0017686,Ashburton Downs / Iverson (08),Ashburton Downs / Iverson,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J02534,Historic Copper - Lead - Zinc,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0017686,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
116.98547093117,-23.4512068290176,S0031340,Station Creek South 1,Station Creek South 1,Cu,Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031340,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.998520991897,-23.4488868168372,S0031337,Station Creek prospect,Station Creek prospect,"Cu, Ag, Pb, Bi, Sb, As",Prospect,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0031337,2021/04/29,Ag Unclassified,,Bi Unclassified,,Cu Prospect,,,,,,,,Pb Prospect,,,,,,,,
116.922191920286,-23.4296770358889,S0023767,Stockyard Creek (Cu),Stockyard Creek (Cu),Cu,Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023767,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
116.955960845538,-23.4288768230283,S0024163,Bali South,Bali South,Cu,Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J01536,Bali,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024163,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
117.812981126309,-23.4255225144076,S0233233,Pertinax,Pertinax,"Au, Cu, Pb, Sb, Ag",Prospect,Drillhole,Undeveloped,GOLD,PRECIOUS METAL,J01038,Xanadu - Neerambah Spring,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0233233,2021/04/29,Ag Unclassified,Au Prospect,,,Cu Unclassified,,,,,,,,Pb Unclassified,,,,,,,,
115.923630409543,-23.4178564966249,S0024204,Prospect 3A,Prospect 3A,"Cu, Zn",Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024204,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,Zn Occurrence
115.923360411226,-23.4161464962978,S0023776,Mt Palgrave SW,Mt Palgrave SW,"Pb, Ag, Cu",Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023776,2021/04/29,Ag Unclassified,,,,Cu Occurrence,,,,,,,,Pb Occurrence,,,,,,,,
116.946667486582,-23.4130689813272,S0024153,Bali East,Bali East,"Cu, Ag",Prospect,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J01536,Bali,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024153,2021/04/29,Ag Unclassified,,,,Cu Prospect,,,,,,,,,,,,,,,,
116.933307914647,-23.4061070527088,S0003870,Bali Hi,Bali Hi,"Pb, Au, Cu, Ag, Zn, U",Deposit,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J01536,Bali,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0003870,2021/04/29,Ag Unclassified,Au Unclassified,,,Cu Deposit,,,,,,,,Pb Deposit,,,,,,,,Zn Deposit
116.933307914647,-23.4061070527088,S0017720,Koonong Pool (08),Koonong Pool,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J02534,Historic Copper - Lead - Zinc,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0017720,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
116.92471038137,-23.4002361202003,S0003871,Bali Lo,Bali Lo,"Cu, U, Pb, Zn, Ag",Deposit,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J01536,Bali,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0003871,2021/04/29,Ag Unclassified,,,,Cu Deposit,,,,,,,,Pb Deposit,,,,,,,,Zn Deposit
116.897050746092,-23.3964161966182,S0023768,Ledge,Ledge,"Cu, Pb, Ag",Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023768,2021/04/29,Ag Unclassified,,,,Cu Mine,,,,,,,,Pb Mine,,,,,,,,
117.034411661543,-23.3822767377225,S0017683,Ashburton Downs / Cumming C. (08),Ashburton Downs / Cumming C,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J02534,Historic Copper - Lead - Zinc,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0017683,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
117.034411661543,-23.3822767377225,S0017687,Ashburton Downs / Iverson A.E. (08),Ashburton Downs / Iverson AE,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J02534,Historic Copper - Lead - Zinc,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0017687,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
116.331604241057,-23.3802511388695,S0224089,Capricorn 1,Capricorn 1,"Mn, Ba, Zn, Co, Cu",Occurrence,Outcrop,Undeveloped,MANGANESE ORE,STEEL ALLOY METAL,J03775,Capricorn Manganese,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0224089,2021/04/29,,,,Co Unclassified,Cu Unclassified,,,,,Mn Occurrence,,,,,,,,,,,Zn Unclassified
117.133112416128,-23.3723775339099,S0017684,Ashburton Downs / Cumming C.C. (08),Ashburton Downs / Cumming CC,Cu,Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J02534,Historic Copper - Lead - Zinc,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0017684,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
115.924260409011,-23.3707964860426,S0024205,Prospect 1,Prospect 1,Cu,Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024205,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
115.963165350875,-23.3694894986826,S0023775,Mt Palgrave (DH13),Mt Palgrave,"Zn, Cu",Prospect,Drillhole,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0023775,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,Zn Prospect
115.654581267356,-23.3129961135704,S0030899,Maroonah (Cu U),Maroonah (Cu U),"Cu, U",Occurrence,Outcrop,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04551,Horse Well Copper-Uranium,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0030899,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
115.64469138765,-23.2827259467243,S0024511,Laura,Laura,"U, Cu, Bi",Occurrence,Unspecified,Undeveloped,URANIUM,ENERGY,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024511,2021/04/29,,,Bi Unclassified,,Cu Unclassified,,,,,,,,,,,,,,,,
115.561171556844,-23.2632958811662,S0024510,Horse Well (Cu U),Horse Well (Cu U),"Cu, U",Prospect,Costean/Trench,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,J04551,Horse Well Copper-Uranium,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024510,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,
115.772707824568,-23.248657100992,S0005881,Joy Helen,Joy Helen,"Cu, Pb",Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J02192,Joy Helen - Edmund,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0005881,2021/04/29,,,,,Cu Mine,,,,,,,,Pb Mine,,,,,,,,
115.609641745832,-23.1813853817989,S0024187,Walkers,Walkers,"Cu, U",Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024187,2021/04/29,,,,,Cu Mine,,,,,,,,,,,,,,,,
117.469940244398,-23.1393265009954,S0030347,Bellary 2,Bellary 2,"Cu, Au",Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0030347,2021/04/29,,Au Unclassified,,,Cu Occurrence,,,,,,,,,,,,,,,,
115.597732219885,-23.1160247215945,S0029807,Mundong Well East,Mundong Well east,Cu,Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0029807,2021/04/29,,,,,Cu Occurrence,,,,,,,,,,,,,,,,
115.588522227853,-23.1157847364875,S0024186,Pete and Georges Shear,Pete and Georges Shear,"U, Cu, Pb",Occurrence,Unspecified,Undeveloped,URANIUM,ENERGY,J03157,Mundong Well Uranium,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024186,2021/04/29,,,,,Cu Unclassified,,,,,,,,Pb Unclassified,,,,,,,,
116.435008269789,-23.1135147751238,S0017729,Kooline - Phar Lap,Kooline,"Pb, Ag, Cu, Au",Mine,Unspecified,Shut,COPPER - LEAD - ZINC,BASE METAL,J03710,Ashburton Base Metals / Surefire,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0017729,2021/04/29,Ag Unclassified,Au Unclassified,,,Cu Mine,,,,,,,,Pb Mine,,,,,,,,
115.582514251751,-23.1063657282286,S0022114,Mundong Well Uranium,Mundong Well U,"U, Cu",Mine,Openpit,Shut,URANIUM,ENERGY,J03157,Mundong Well Uranium,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0022114,2021/04/29,,,,,Cu Unclassified,,,,,,,,,,,,,,,,
117.65931025885,-23.0404213587637,S0021699,Bellary Nickel,Bellary Ni,"Ni, Cu, Pt, Pd",Occurrence,Outcrop,Undeveloped,NICKEL,STEEL ALLOY METAL,J03015,Bellary Nickel,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0021699,2021/04/29,,,,,Cu Unclassified,,,,,,,Ni Occurrence,,PGE Unclassified,,,,,,,
115.991410335178,-23.008885947394,S0028094,Blue Rocks,Blue Rocks,Cu,Prospect,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0028094,2021/04/29,,,,,Cu Prospect,,,,,,,,,,,,,,,,
115.803410558624,-22.9845462376737,S0030253,Henry River U-Cu,Henry River U-Cu,"U, Cu, Ag, Brt",Occurrence,Unspecified,Undeveloped,URANIUM,ENERGY,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0030253,2021/04/29,Ag Unclassified,,,,Cu Unclassified,,,,,,,,,,,,,,,,
115.774850695318,-22.9485963118979,S0024397,Tom Well W,Tom Well W,"Cu, U, Pb, Ag",Occurrence,Unspecified,Undeveloped,COPPER - LEAD - ZINC,BASE METAL,,,https://minedex.dmirs.wa.gov.au/Web/common/jump.jsp?jumpType=SITE&id=S0024397,2021/04/29,Ag Unclassified,,,,Cu Occurrence,,,,,,,,Pb Occurrence,,,,,,,,
